network_i,topology,aval_i,seed_node,e_w_mult,e_w,i_w,theta,slope,p_ext,N,dt,max_steps,n_edges,n_edges_E,n_edges_I,size,duration_steps,duration_time,peak_active,active_steps,censored
0,hiermod,0,1499,1.5,32.11725,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,2216,647,6.47,16,604,False
0,hiermod,1,97,1.5,32.11725,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,360,70,0.7000000000000001,12,68,False
0,hiermod,2,881,1.5,32.11725,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,477,111,1.11,9,103,False
0,hiermod,3,1229,1.5,32.11725,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,2,4,0.04,1,2,False
0,hiermod,4,1299,1.5,32.11725,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,905,203,2.0300000000000002,15,190,False
0,hiermod,5,1050,1.5,32.11725,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,563,170,1.7,10,152,False
0,hiermod,6,647,1.5,32.11725,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,825,203,2.0300000000000002,15,192,False
0,hiermod,7,1020,1.5,32.11725,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,1121,288,2.88,13,277,False
0,hiermod,8,23,1.5,32.11725,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,914,253,2.5300000000000002,17,236,False
0,hiermod,9,515,1.5,32.11725,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,532,120,1.2,18,113,False
0,hiermod,10,652,1.5,32.11725,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,191,77,0.77,10,69,False
0,hiermod,11,1267,1.5,32.11725,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,256,85,0.85,10,74,False
0,hiermod,12,1555,1.5,32.11725,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,536,140,1.4000000000000001,11,131,False
0,hiermod,13,386,1.5,32.11725,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,130,35,0.35000000000000003,11,32,False
0,hiermod,14,1633,1.5,32.11725,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,301,99,0.99,18,86,False
0,hiermod,15,1628,1.5,32.11725,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,440,134,1.34,12,124,False
0,hiermod,16,1084,1.5,32.11725,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,1101,253,2.5300000000000002,16,238,False
0,hiermod,17,245,1.5,32.11725,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,835,181,1.81,19,174,False
0,hiermod,18,1681,1.5,32.11725,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,730,189,1.8900000000000001,13,173,False
0,hiermod,19,1927,1.5,32.11725,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,1310,340,3.4,15,318,False
0,hiermod,20,414,1.5,32.11725,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,652,193,1.93,10,180,False
0,hiermod,21,1613,1.5,32.11725,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,234,65,0.65,9,57,False
0,hiermod,22,652,1.5,32.11725,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,755,189,1.8900000000000001,17,178,False
0,hiermod,23,791,1.5,32.11725,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,1640,377,3.77,18,354,False
0,hiermod,24,1740,1.5,32.11725,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,377,107,1.07,10,100,False
0,hiermod,25,332,1.5,32.11725,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,1901,494,4.94,16,454,False
0,hiermod,26,584,1.5,32.11725,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,100,25,0.25,11,21,False
0,hiermod,27,118,1.5,32.11725,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,28,17,0.17,4,14,False
0,hiermod,28,1987,1.5,32.11725,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,46,17,0.17,10,12,False
0,hiermod,29,253,1.5,32.11725,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,1,3,0.03,1,1,False
0,hiermod,30,1088,1.5,32.11725,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,56,14,0.14,9,11,False
0,hiermod,31,1712,1.5,32.11725,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,118,34,0.34,9,30,False
0,hiermod,32,1966,1.5,32.11725,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,343,83,0.8300000000000001,11,80,False
0,hiermod,33,632,1.5,32.11725,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,47,21,0.21,8,18,False
0,hiermod,34,1019,1.5,32.11725,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,608,145,1.45,14,136,False
0,hiermod,35,476,1.5,32.11725,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,2082,639,6.390000000000001,13,588,False
0,hiermod,36,1697,1.5,32.11725,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,231,70,0.7000000000000001,9,65,False
0,hiermod,37,1896,1.5,32.11725,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,1299,288,2.88,16,278,False
0,hiermod,38,1667,1.5,32.11725,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,305,70,0.7000000000000001,17,64,False
0,hiermod,39,620,1.5,32.11725,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,963,271,2.71,14,248,False
0,er_matched,0,1296,0.5,10.70575,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,524,168,1.68,10,152,False
0,er_matched,1,835,0.5,10.70575,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,235,102,1.02,9,87,False
0,er_matched,2,1794,0.5,10.70575,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,710,212,2.12,13,194,False
0,er_matched,3,1320,0.5,10.70575,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,315,85,0.85,11,80,False
0,er_matched,4,527,0.5,10.70575,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,760,220,2.2,18,202,False
0,er_matched,5,1936,0.5,10.70575,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,100,40,0.4,7,35,False
0,er_matched,6,1624,0.5,10.70575,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,452,139,1.3900000000000001,11,127,False
0,er_matched,7,1311,0.5,10.70575,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,157,47,0.47000000000000003,9,42,False
0,er_matched,8,104,0.5,10.70575,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,205,87,0.87,8,73,False
0,er_matched,9,1505,0.5,10.70575,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,152,50,0.5,8,46,False
0,er_matched,10,1022,0.5,10.70575,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,1,3,0.03,1,1,False
0,er_matched,11,710,0.5,10.70575,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,323,100,1.0,13,96,False
0,er_matched,12,1920,0.5,10.70575,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,61,29,0.29,10,23,False
0,er_matched,13,479,0.5,10.70575,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,746,201,2.0100000000000002,12,188,False
0,er_matched,14,201,0.5,10.70575,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,535,146,1.46,13,132,False
0,er_matched,15,1050,0.5,10.70575,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,10,7,0.07,4,5,False
0,er_matched,16,162,0.5,10.70575,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,238,105,1.05,9,90,False
0,er_matched,17,327,0.5,10.70575,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,234,66,0.66,12,60,False
0,er_matched,18,1998,0.5,10.70575,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,540,179,1.79,14,160,False
0,er_matched,19,736,0.5,10.70575,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,362,90,0.9,12,85,False
0,er_matched,20,735,0.5,10.70575,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,10,9,0.09,2,7,False
0,er_matched,21,1590,0.5,10.70575,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,503,149,1.49,18,141,False
0,er_matched,22,1088,0.5,10.70575,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,1313,347,3.47,18,323,False
0,er_matched,23,1730,0.5,10.70575,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,797,237,2.37,14,219,False
0,er_matched,24,992,0.5,10.70575,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,391,121,1.21,11,111,False
0,er_matched,25,224,0.5,10.70575,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,118,58,0.58,7,52,False
0,er_matched,26,620,0.5,10.70575,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,109,36,0.36,7,30,False
0,er_matched,27,227,0.5,10.70575,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,1124,260,2.6,16,245,False
0,er_matched,28,596,0.5,10.70575,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,152,55,0.55,9,51,False
0,er_matched,29,1675,0.5,10.70575,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,250,78,0.78,12,71,False
0,er_matched,30,1347,0.5,10.70575,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,23,17,0.17,4,12,False
0,er_matched,31,1811,0.5,10.70575,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,415,95,0.9500000000000001,12,90,False
0,er_matched,32,504,0.5,10.70575,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,207,63,0.63,10,52,False
0,er_matched,33,1991,0.5,10.70575,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,1272,325,3.25,13,298,False
0,er_matched,34,1743,0.5,10.70575,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,132,57,0.5700000000000001,7,47,False
0,er_matched,35,570,0.5,10.70575,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,340,94,0.9400000000000001,9,87,False
0,er_matched,36,199,0.5,10.70575,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,342,103,1.03,13,98,False
0,er_matched,37,475,0.5,10.70575,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,3517,1000,10.0,13,922,True
0,er_matched,38,780,0.5,10.70575,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,500,145,1.45,15,138,False
0,er_matched,39,1885,0.5,10.70575,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,350,98,0.98,12,93,False
0,er_matched,0,1471,0.75,16.058625,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,1,3,0.03,1,1,False
0,er_matched,1,674,0.75,16.058625,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,5490,1000,10.0,18,1000,True
0,er_matched,2,279,0.75,16.058625,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,5783,1000,10.0,20,997,True
0,er_matched,3,1861,0.75,16.058625,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,133,51,0.51,6,47,False
0,er_matched,4,127,0.75,16.058625,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,339,104,1.04,13,94,False
0,er_matched,5,221,0.75,16.058625,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,5507,1000,10.0,16,994,True
0,er_matched,6,1101,0.75,16.058625,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,710,166,1.6600000000000001,11,160,False
0,er_matched,7,1119,0.75,16.058625,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,5074,1000,10.0,19,995,True
0,er_matched,8,41,0.75,16.058625,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,79,37,0.37,8,29,False
0,er_matched,9,801,0.75,16.058625,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,5468,1000,10.0,18,995,True
0,er_matched,10,1242,0.75,16.058625,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,335,77,0.77,16,74,False
0,er_matched,11,1738,0.75,16.058625,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,5281,1000,10.0,17,997,True
0,er_matched,12,1975,0.75,16.058625,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,5375,1000,10.0,20,995,True
0,er_matched,13,1429,0.75,16.058625,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,306,95,0.9500000000000001,10,84,False
0,er_matched,14,1335,0.75,16.058625,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,71,24,0.24,10,21,False
0,er_matched,15,180,0.75,16.058625,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,750,236,2.36,8,222,False
0,er_matched,16,664,0.75,16.058625,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,45,18,0.18,6,15,False
0,er_matched,17,351,0.75,16.058625,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,126,29,0.29,14,26,False
0,er_matched,18,1077,0.75,16.058625,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,326,107,1.07,12,98,False
0,er_matched,19,405,0.75,16.058625,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,276,100,1.0,8,90,False
0,er_matched,20,1977,0.75,16.058625,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,48,23,0.23,5,20,False
0,er_matched,21,617,0.75,16.058625,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,7,8,0.08,2,5,False
0,er_matched,22,1603,0.75,16.058625,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,72,29,0.29,9,22,False
0,er_matched,23,1379,0.75,16.058625,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,146,40,0.4,9,38,False
0,er_matched,24,283,0.75,16.058625,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,22,11,0.11,6,9,False
0,er_matched,25,924,0.75,16.058625,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,134,40,0.4,11,35,False
0,er_matched,26,291,0.75,16.058625,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,61,18,0.18,10,15,False
0,er_matched,27,861,0.75,16.058625,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,41,17,0.17,6,15,False
0,er_matched,28,1389,0.75,16.058625,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,166,31,0.31,12,29,False
0,er_matched,29,529,0.75,16.058625,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,7,6,0.06,2,4,False
0,er_matched,30,494,0.75,16.058625,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,62,15,0.15,8,13,False
0,er_matched,31,1680,0.75,16.058625,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,97,32,0.32,7,29,False
0,er_matched,32,1390,0.75,16.058625,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,5189,1000,10.0,16,993,True
0,er_matched,33,1147,0.75,16.058625,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,16,10,0.1,5,8,False
0,er_matched,34,1704,0.75,16.058625,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,86,34,0.34,8,29,False
0,er_matched,35,1558,0.75,16.058625,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,5345,1000,10.0,21,992,True
0,er_matched,36,1901,0.75,16.058625,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,93,32,0.32,9,28,False
0,er_matched,37,1327,0.75,16.058625,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,224,71,0.71,11,63,False
0,er_matched,38,1569,0.75,16.058625,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,69,25,0.25,6,22,False
0,er_matched,39,1346,0.75,16.058625,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,1236,389,3.89,12,357,False
0,er_matched,0,1499,1.0,21.4115,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,555,200,2.0,9,172,False
0,er_matched,1,97,1.0,21.4115,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,338,85,0.85,12,80,False
0,er_matched,2,1778,1.0,21.4115,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,5835,1000,10.0,17,1000,True
0,er_matched,3,779,1.0,21.4115,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,123,48,0.48,7,43,False
0,er_matched,4,799,1.0,21.4115,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,5285,1000,10.0,19,995,True
0,er_matched,5,1287,1.0,21.4115,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,58,22,0.22,7,19,False
0,er_matched,6,846,1.0,21.4115,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,51,17,0.17,11,13,False
0,er_matched,7,163,1.0,21.4115,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,480,134,1.34,13,123,False
0,er_matched,8,1724,1.0,21.4115,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,5483,1000,10.0,17,991,True
0,er_matched,9,614,1.0,21.4115,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,5783,1000,10.0,18,996,True
0,er_matched,10,1488,1.0,21.4115,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,64,27,0.27,7,22,False
0,er_matched,11,396,1.0,21.4115,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,2774,535,5.3500000000000005,12,523,False
0,er_matched,12,368,1.0,21.4115,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,1,3,0.03,1,1,False
0,er_matched,13,1051,1.0,21.4115,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,18,15,0.15,3,11,False
0,er_matched,14,1423,1.0,21.4115,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,5260,1000,10.0,15,995,True
0,er_matched,15,720,1.0,21.4115,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,5158,1000,10.0,18,994,True
0,er_matched,16,720,1.0,21.4115,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,240,97,0.97,9,88,False
0,er_matched,17,1747,1.0,21.4115,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,292,80,0.8,12,72,False
0,er_matched,18,915,1.0,21.4115,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,5345,1000,10.0,18,985,True
0,er_matched,19,1920,1.0,21.4115,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,24,10,0.1,6,8,False
0,er_matched,20,564,1.0,21.4115,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,5538,1000,10.0,18,992,True
0,er_matched,21,349,1.0,21.4115,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,5589,1000,10.0,17,999,True
0,er_matched,22,503,1.0,21.4115,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,688,185,1.85,15,174,False
0,er_matched,23,1190,1.0,21.4115,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,906,255,2.5500000000000003,15,234,False
0,er_matched,24,1374,1.0,21.4115,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,176,51,0.51,10,48,False
0,er_matched,25,422,1.0,21.4115,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,1130,228,2.2800000000000002,13,224,False
0,er_matched,26,1367,1.0,21.4115,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,5567,1000,10.0,20,1000,True
0,er_matched,27,956,1.0,21.4115,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,42,23,0.23,3,21,False
0,er_matched,28,485,1.0,21.4115,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,79,32,0.32,8,27,False
0,er_matched,29,327,1.0,21.4115,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,5354,1000,10.0,15,992,True
0,er_matched,30,1691,1.0,21.4115,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,5564,1000,10.0,19,996,True
0,er_matched,31,1869,1.0,21.4115,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,223,92,0.92,8,79,False
0,er_matched,32,799,1.0,21.4115,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,5434,1000,10.0,14,996,True
0,er_matched,33,1639,1.0,21.4115,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,5432,1000,10.0,17,997,True
0,er_matched,34,1484,1.0,21.4115,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,6176,1000,10.0,21,997,True
0,er_matched,35,200,1.0,21.4115,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,5423,1000,10.0,17,1000,True
0,er_matched,36,658,1.0,21.4115,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,68,42,0.42,5,33,False
0,er_matched,37,489,1.0,21.4115,21.675,7.5,2.25,0.0,2000,0.01,1000,1742,1398,344,5301,1000,10.0,21,996,True
