mean_pop_count,mean_cell_activity,active_frac,silent_frac,pop_var,pop_std,pop_cv,branching_ratio_mean,branching_ratio_regression,lag1_autocorr,autocorr_time_s,n_avalanches,av_size_mean,av_size_max,av_size_q50,av_size_q90,av_size_q99,av_size_cv,av_size_q99_q50,av_dur_mean_bins,av_dur_max_bins,av_dur_q50_bins,av_dur_q90_bins,av_dur_q99_bins,av_dur_cv,av_dur_q99_q50,rough_size_slope,rough_size_r2,rough_duration_slope,rough_duration_r2,slope,p_ext,seed,T,network_density,e_w,i_w,theta
2.33125,0.001165625,0.90625,0.09375,2.3190234375,1.5228340150850321,0.653226387167562,1.1451262825564992,0.8235199225681562,0.4083506581648724,0.013513574835183584,53,35.18867924528302,785.0,12.0,52.20000000000002,429.8399999999979,3.0243730055509475,35.81999999999684,13.679245283018869,285.0,7.0,19.60000000000001,156.55999999999923,2.8082833141285155,22.365714285710983,-1.4437530683338382,0.9471662308945947,-1.722596890815088,0.9227547522916687,2.5,7.910852728077119e-05,0,8.0,0.0002245,21.4115,21.675,7.5
1.95625,0.000978125,0.84,0.16,2.2693359375,1.5064315243315909,0.7700608431084067,1.066256723074178,0.7549764005745947,0.3464364682601118,0.0029549100409433805,98,15.96938775510204,77.0,11.0,37.89999999999999,71.18,1.003850135005158,6.470909090908504,6.857142857142857,32.0,5.0,15.299999999999997,27.150000000000006,0.9047521146085541,5.429999999998915,-1.7180791499481576,0.836942874892371,-2.272731960047634,0.8293141080529461,2.5,7.910852728077119e-05,1,8.0,0.000228,21.4115,21.675,7.5
2.74375,0.001371875,0.93625,0.06375,3.1180859375,1.7658102778894453,0.643575499913914,1.1794812622011595,0.8391871255726536,0.45018816720262284,0.006105131797787108,39,56.282051282051285,882.0,24.0,90.00000000000003,595.0999999999981,2.4557164373172777,24.795833333332222,19.205128205128204,285.0,10.0,33.2,192.27999999999938,2.3168585560891635,19.227999999998016,-1.4207249585809583,0.842442422972024,-1.5194161352611393,0.9866723000695317,2.5,0.00018961293447875924,0,8.0,0.0002245,21.4115,21.675,7.5
2.38,0.00119,0.88875,0.11125,2.8755999999999995,1.6957594168985173,0.7125039566797499,1.1628303152239348,0.7851385021251649,0.3652193286994238,0.0030681001158514793,71,26.816901408450704,139.0,17.0,79.0,122.19999999999993,1.073442301469922,7.188235294117221,10.014084507042254,48.0,7.0,30.0,45.89999999999999,1.0272256634796888,6.557142857141919,-1.8106285338104193,0.805377910480564,-1.8695651181158472,0.7881443108918391,2.5,0.00018961293447875924,1,8.0,0.000228,21.4115,21.675,7.5
2.2575,0.00112875,0.88125,0.11875,2.65369375,1.6290161908342102,0.7216018564046461,1.1647766729790228,0.7568962735925149,0.2929059175594422,0.002304076240507045,72,25.083333333333332,90.0,16.5,57.9,89.29,0.9626700891328026,5.411515151514824,9.791666666666666,36.0,7.0,23.599999999999994,33.160000000000025,0.886404530845849,4.737142857142184,-0.947469658755869,0.4372041589439578,-1.2869572223501946,0.4569615872169731,2.5,0.00018961293447875924,2,8.0,0.0002155,21.4115,21.675,7.5
3.545,0.0017725,0.9725,0.0275,4.275475,2.0677221766958924,0.5832784701538248,1.227008316293411,0.859915235333482,0.4449805007793635,0.006830435311375652,19,149.26315789473685,1154.0,75.0,268.19999999999993,1006.9400000000003,1.7025361375591992,13.425866666666492,40.94736842105263,285.0,21.0,80.59999999999998,251.52000000000004,1.5539478967648417,11.97714285714229,,,,,2.5,0.00045447774288657946,0,8.0,0.0002245,21.4115,21.675,7.5
3.275,0.0016375,0.94625,0.05375,3.8718749999999993,1.9677080576142385,0.600826887820958,1.2178082793155771,0.8219859372320357,0.3308564392637289,0.002792434926599579,39,67.17948717948718,288.0,43.0,167.00000000000003,254.55999999999977,1.0202246525096592,5.919999999999857,19.41025641025641,83.0,12.0,49.400000000000006,72.73999999999992,0.9849783274402547,6.061666666666155,-1.2302057882273634,0.6037492490593065,-1.1281166577134571,0.4837039481673543,2.5,0.00045447774288657946,1,8.0,0.000228,21.4115,21.675,7.5
3.0725,0.00153625,0.95625,0.04375,3.5897437500000002,1.8946619091542427,0.6166515570882428,1.2769904542802764,0.805662188099808,0.29792886054211837,0.001701335217302225,28,87.78571428571429,259.0,70.0,211.3,252.25,0.8296250926569186,3.6035714285713776,27.321428571428573,81.0,21.5,64.10000000000001,79.11,0.8103847743024563,3.6795348837207595,,,,,2.5,0.00045447774288657946,2,8.0,0.0002155,21.4115,21.675,7.5
5.34625,0.002673125,0.995,0.005,6.5388609375,2.557119656468973,0.47830154902380073,1.2155782013436094,0.8755742316869057,0.3328071982790514,0.003089777554114117,5,855.4,1427.0,795.0,1425.0,1426.8,0.6028179819892537,1.7947169811320731,159.2,275.0,144.0,266.2,274.12,0.5949974742753759,1.903611111111098,,,,,2.5,0.0010893245196962969,1,8.0,0.000228,21.4115,21.675,7.5
5.6275,0.00281375,0.99625,0.00375,6.68624375,2.5857772042463365,0.4594895076403157,1.1651069861179502,0.9073673870333988,0.4560894956759103,0.00547718192646602,4,,,,,,,,,,,,,,,,,,,2.5,0.0010893245196962969,0,8.0,0.0002245,21.4115,21.675,7.5
4.925,0.0024625,0.99375,0.00625,5.829375,2.414409865785012,0.49023550574305014,1.249575442049768,0.8650334816786591,0.30765026801984435,0.0017694579161776588,6,656.6666666666666,1446.0,643.0,1133.0,1414.7,0.683066742494277,2.200155520995331,132.5,278.0,134.0,225.0,272.70000000000005,0.6584482154660687,2.035074626865657,,,,,2.5,0.0010893245196962969,2,8.0,0.0002155,21.4115,21.675,7.5
10.92875,0.005464375,1.0,0.0,12.4261734375,3.525077791694816,0.3225508673631013,1.0784072928082011,0.9454078966123438,0.4095406360318884,0.013544409679475648,1,,,,,,,,,,,,,,,,,,,2.5,0.002610970345158807,0,8.0,0.0002245,21.4115,21.675,7.5
10.0625,0.00503125,1.0,0.0,10.86609375,3.2963758508398278,0.32759014666727954,1.0916672340722322,0.9354636661558938,0.32349655440789615,0.0031117894301171405,1,,,,,,,,,,,,,,,,,,,2.5,0.002610970345158807,1,8.0,0.000228,21.4115,21.675,7.5
9.6425,0.00482125,1.0,0.0,12.06969375,3.474146477913676,0.3602952012355007,1.1265232909757028,0.9223875972687298,0.3253510674956573,0.0018807263367676796,1,,,,,,,,,,,,,,,,,,,2.5,0.002610970345158807,2,8.0,0.0002155,21.4115,21.675,7.5
21.85875,0.010929375,1.0,0.0,25.7812984375,5.07752877269051,0.23228815795460755,1.0378632452477696,0.9688242900482419,0.38073081777443324,0.005201091513897878,1,,,,,,,,,,,,,,,,,,,2.5,0.006258159088532518,0,8.0,0.0002245,21.4115,21.675,7.5
20.61375,0.010306875,1.0,0.0,22.7845609375,4.773317602831389,0.23155988613576656,1.041789188376812,0.9660384227624061,0.3096016953834868,0.0026943429873525155,1,,,,,,,,,,,,,,,,,,,2.5,0.006258159088532518,1,8.0,0.000228,21.4115,21.675,7.5
19.985,0.0099925,1.0,0.0,24.049775,4.904056993959185,0.24538688986534601,1.0443036044451106,0.9620581629034165,0.3327380323557162,0.0018054655651408152,1,,,,,,,,,,,,,,,,,,,2.5,0.006258159088532518,2,8.0,0.0002155,21.4115,21.675,7.5
45.3125,0.02265625,1.0,0.0,48.98234375,6.998738725656216,0.1544549236006855,1.0184567822747406,0.982991556809927,0.26284667872603806,0.0028647482854361173,1,,,,,,,,,,,,,,,,,,,2.5,0.014999999999999996,0,8.0,0.0002245,21.4115,21.675,7.5
43.4175,0.02170875,1.0,0.0,47.08319375,6.861719445590879,0.15804040871977246,1.0197938571948664,0.9826775439947221,0.2639579930002498,0.001642451076292257,1,,,,,,,,,,,,,,,,,,,2.5,0.014999999999999996,1,8.0,0.000228,21.4115,21.675,7.5
42.97375,0.021486875,1.0,0.0,44.6805609375,6.684351945963049,0.15554500005149405,1.018171872173964,0.9831178686094106,0.2871048046275301,0.001712998361967583,1,,,,,,,,,,,,,,,,,,,2.5,0.014999999999999996,2,8.0,0.0002155,21.4115,21.675,7.5
1.27875,0.000639375,0.71125,0.28875,1.3685484374999999,1.169849749967918,0.9148385141481938,0.9384634697456464,0.6021639617145235,0.129096396245369,0.0,152,6.730263157894737,31.0,4.0,16.0,27.980000000000018,0.9386317568188254,6.994999999998256,3.7434210526315788,15.0,3.0,8.900000000000006,13.470000000000027,0.8422496017051104,4.4899999999985125,-1.8400236915613875,0.9191630973410949,-2.3023156807386576,0.9291736263573362,3.0,1e-06,2,8.0,7.8e-05,21.4115,21.675,7.5
1.25875,0.000629375,0.73875,0.26125,1.1142984375,1.0556033523535249,0.8386123951163346,0.9310451977393456,0.6431881371640408,0.13486533133834247,0.0008726061197974788,144,6.993055555555555,39.0,5.0,16.0,29.569999999999993,0.9480234609798112,5.913999999998816,4.104166666666667,19.0,3.0,9.0,14.569999999999993,0.8439076752788243,4.8566666666650455,-1.921816666044759,0.7954793294777069,-2.2572075593473655,0.9629909871621835,3.0,1e-06,0,8.0,8.025e-05,21.4115,21.675,7.5
1.295,0.0006475,0.74375,0.25625,1.2304750000000002,1.1092677765084498,0.856577433596597,0.9261784511776869,0.6214470284237726,0.11129822872474253,0.0,148,7.0,35.0,5.0,15.0,32.120000000000005,0.9357459689880642,6.423999999998716,4.02027027027027,21.0,3.0,9.0,19.0,0.9081775075071404,6.333333333331222,-2.419477827784761,0.8343509057168438,-2.538624000445237,0.8748962427746036,3.0,1e-06,1,8.0,8.025e-05,21.4115,21.675,7.5
1.26,0.00063,0.73875,0.26125,1.1149,1.0558882516630252,0.8380065489382438,0.9293502824851115,0.6446089773253123,0.13757515739836412,0.0008943554346419429,144,7.0,39.0,5.0,16.0,29.569999999999993,0.9482051310350968,5.913999999998816,4.104166666666667,19.0,3.0,9.0,14.569999999999993,0.8439076752788243,4.8566666666650455,-1.921816666044759,0.7954793294777069,-2.2572075593473655,0.9629909871621835,3.0,2.3968709947764157e-06,0,8.0,8.025e-05,21.4115,21.675,7.5
1.29875,0.000649375,0.74375,0.25625,1.2419984375,1.1144498362420805,0.8580941953734147,0.9273288439947457,0.6203505771697306,0.11049474987479656,0.0,148,7.02027027027027,36.0,5.0,15.0,32.120000000000005,0.9367790308354432,6.423999999998716,4.02027027027027,21.0,3.0,9.0,19.0,0.9081775075071404,6.333333333331222,-2.35860010642696,0.8745644049911645,-2.538624000445237,0.8748962427746036,3.0,2.3968709947764157e-06,1,8.0,8.025e-05,21.4115,21.675,7.5
1.28,0.00064,0.7125,0.2875,1.3666,1.169016680804855,0.9132942818780794,0.9368170426057418,0.6019134775374376,0.12693591348582375,0.0,153,6.69281045751634,31.0,4.0,16.0,27.95999999999998,0.9433209587155782,6.989999999998247,3.7254901960784315,15.0,3.0,8.800000000000011,13.43999999999997,0.8456176748845653,4.479999999998497,-1.8400236915613875,0.9191630973410949,-2.3023156807386576,0.9291736263573362,3.0,2.3968709947764157e-06,2,8.0,7.8e-05,21.4115,21.675,7.5
1.265,0.0006325,0.73875,0.26125,1.1222750000000001,1.0593748156342022,0.8374504471409998,0.928785310733703,0.6467615985300873,0.14212565703110136,0.0009318919970681455,144,7.027777777777778,39.0,5.0,16.0,29.569999999999993,0.9486083662355342,5.913999999998816,4.104166666666667,19.0,3.0,9.0,14.569999999999993,0.8439076752788243,4.8566666666650455,-1.8960946902311677,0.7753326427094893,-2.2572075593473655,0.9629909871621835,3.0,5.744990565600497e-06,0,8.0,8.025e-05,21.4115,21.675,7.5
1.31125,0.000655625,0.7475,0.2525,1.2668734375000001,1.1255547243470663,0.8583830118941528,0.9350921273024113,0.6218029350104822,0.11422075118522246,0.0,145,7.23448275862069,36.0,5.0,15.0,32.68000000000001,0.9504839574365329,6.535999999998694,4.124137931034483,21.0,3.0,9.0,19.560000000000002,0.9366728126654588,6.519999999997827,-2.257881179546824,0.8567715840170975,-2.490800453423986,0.846212233019122,3.0,5.744990565600497e-06,1,8.0,8.025e-05,21.4115,21.675,7.5
1.29125,0.000645625,0.7175,0.2825,1.3789234375000001,1.174275707617253,0.909410034940053,0.9464327194284511,0.6040213377102995,0.12749142844416203,0.0,151,6.841059602649007,31.0,4.0,16.0,29.0,0.9488363485148783,7.249999999998187,3.801324503311258,17.0,3.0,9.0,14.0,0.8590033913519707,4.666666666665111,-1.8241874143956809,0.8994371010568659,-2.7300622164040464,0.920047520508823,3.0,5.744990565600497e-06,2,8.0,7.8e-05,21.4115,21.675,7.5
1.2925,0.00064625,0.74875,0.25125,1.15694375,1.0756131972042737,0.8321958972560476,0.9448717948710234,0.6501547987616099,0.14402508767912275,0.0009007039820935064,140,7.385714285714286,40.0,5.0,17.10000000000001,30.0,0.9521295014681677,5.9999999999988,4.2785714285714285,19.0,3.0,9.100000000000009,16.829999999999956,0.853771015703007,5.609999999998115,-1.3699364447598827,0.783373432437898,-2.5000370894216304,0.9209016868886144,3.0,1.3770001251951984e-05,0,8.0,8.025e-05,21.4115,21.675,7.5
1.34,0.00067,0.75125,0.24875,1.3194,1.1486513831445988,0.8572025247341354,0.9554166666658808,0.6245980707395499,0.1193060072301658,0.0,142,7.549295774647887,36.0,5.0,16.0,35.0,0.9545002943868643,6.9999999999986,4.232394366197183,24.0,3.0,9.0,20.180000000000007,0.9515856302779468,6.726666666664427,-2.3217850119121315,0.8065309212865014,-2.646381168290235,0.9251471042697538,3.0,1.3770001251951984e-05,1,8.0,8.025e-05,21.4115,21.675,7.5
1.34625,0.000673125,0.7425,0.2575,1.3888609375,1.178499443147938,0.8753942010377439,0.9710197210189201,0.6130417805544709,0.11174764204027834,0.0,144,7.479166666666667,33.0,4.0,17.700000000000017,30.0,0.9471366521112933,7.499999999998125,4.125,17.0,3.0,10.0,15.569999999999993,0.873547594266429,5.1899999999982676,-1.429356108970073,0.6476141306425771,-2.247015148188178,0.9056319303601447,3.0,3.300491659883871e-05,2,8.0,7.8e-05,21.4115,21.675,7.5
1.305,0.0006525,0.72375,0.27625,1.3744750000000001,1.1723800578310772,0.8983755232415164,0.9526523562785117,0.6092607636068237,0.12740011897956197,0.0,148,7.054054054054054,31.0,4.0,16.30000000000001,29.0,0.9362623826467317,7.249999999998187,3.9121621621621623,17.0,3.0,9.0,14.060000000000002,0.8524099090322762,4.686666666665105,-1.7394068044093702,0.8192658158626801,-2.681304407178491,0.9039080904400921,3.0,1.3770001251951984e-05,2,8.0,7.8e-05,21.4115,21.675,7.5
1.37,0.000685,0.76125,0.23875,1.3306,1.1535163631262453,0.8419827468068636,0.9733278508763934,0.629976580796253,0.11363731319467416,0.0,138,7.942028985507246,42.0,5.5,17.299999999999997,36.0,0.9943011867731018,6.545454545453356,4.413043478260869,25.0,3.0,9.0,22.889999999999986,0.9917639923123938,7.629999999997452,-1.8763218385299973,0.9503340175820947,-2.3482873395900383,0.8897419759641083,3.0,3.300491659883871e-05,1,8.0,8.025e-05,21.4115,21.675,7.5
1.34,0.00067,0.75625,0.24375,1.2368999999999999,1.1121600604229591,0.8299701943448724,0.9520143487851039,0.6519587628865979,0.145730572756921,0.0008584822043701397,138,7.768115942028985,40.0,5.0,18.0,30.629999999999995,0.9393911459586932,6.125999999998774,4.384057971014493,19.0,3.0,9.299999999999997,16.889999999999986,0.8566975793331572,5.629999999998119,-1.5417347238877726,0.7779810360348174,-2.3889783953481922,0.8917356152368411,3.0,3.300491659883871e-05,0,8.0,8.025e-05,21.4115,21.675,7.5
1.4425,0.00072125,0.7775,0.2225,1.32669375,1.151821926341047,0.7984900702532052,0.9533816425113374,0.6675229357798165,0.14498560833935584,0.000807128788445771,137,8.423357664233576,41.0,6.0,19.0,34.91999999999996,0.936730945832843,5.819999999999023,4.54014598540146,19.0,3.0,10.0,17.559999999999945,0.8565798112407174,5.8533333333313635,-2.2004026345101573,0.8976947978789556,-1.9443503642759552,0.9215427995269643,3.0,7.910852728077119e-05,0,8.0,8.025e-05,21.4115,21.675,7.5
1.4675,0.00073375,0.77625,0.22375,1.43644375,1.1985173131832514,0.816706857364521,0.9930875576028985,0.6436541143654114,0.11487344544150528,0.0,132,8.893939393939394,56.0,6.0,18.0,42.75999999999999,1.0362639503749014,7.126666666665478,4.704545454545454,31.0,3.0,9.0,23.069999999999993,1.0088525059896254,7.689999999997434,-2.0504009618815084,0.8771359268529197,-2.307724541716697,0.8072630485039135,3.0,7.910852728077119e-05,1,8.0,8.025e-05,21.4115,21.675,7.5
1.45375,0.000726875,0.765,0.235,1.4878609375000003,1.2197790527386507,0.8390569580311688,0.9926742919382022,0.6306837903505728,0.10960949503675964,0.0,139,8.366906474820144,33.0,5.0,20.200000000000003,31.0,0.9319976617918871,6.19999999999876,4.402877697841727,17.0,3.0,11.0,15.620000000000005,0.8601168125699069,5.206666666664932,-1.2456716834276698,0.721452476046684,-2.087881868355534,0.8255562072155722,3.0,7.910852728077119e-05,2,8.0,7.8e-05,21.4115,21.675,7.5
1.7125,0.00085625,0.83625,0.16375,1.61984375,1.2727308238586823,0.743200481084928,1.052607285428351,0.7053007415545179,0.17166313364856695,0.0010216714090156853,107,12.80373831775701,72.0,8.0,27.0,59.51999999999998,1.0245476592729266,7.439999999999068,6.252336448598131,37.0,4.0,13.0,24.75999999999999,0.9546690965185249,6.1899999999984505,-1.813876719789372,0.8717667455478348,-2.150526773556128,0.8825595481457725,3.0,0.00018961293447875924,0,8.0,8.025e-05,21.4115,21.675,7.5
1.755,0.0008775,0.82,0.18,1.744975,1.3209750186888471,0.7526923183407945,1.0811414031253241,0.6894313165411582,0.1452847438246062,0.0012070451456822264,111,12.64864864864865,73.0,9.0,24.0,64.70000000000002,1.049526015835215,7.1888888888880915,5.90990990990991,38.0,4.0,11.0,30.900000000000006,1.047394770170367,7.72499999999807,-2.22878508090603,0.8396317235919593,-2.54217407880589,0.9216397285301752,3.0,0.00018961293447875924,1,8.0,8.025e-05,21.4115,21.675,7.5
2.28125,0.001140625,0.90625,0.09375,2.2446484375,1.498215083858122,0.6567518175813546,1.2072135622196356,0.7310924369747899,0.10622798511268904,0.0005901700545727994,67,27.238805970149254,157.0,17.0,61.0,128.62000000000015,1.0348513518001914,7.565882352940741,10.82089552238806,60.0,7.0,21.799999999999997,51.420000000000044,1.0086748585512062,7.3457142857132425,-1.8334427481627786,0.8954022731318534,-2.002102413427827,0.8965218741482054,3.0,0.00045447774288657946,0,8.0,8.025e-05,21.4115,21.675,7.5
2.35375,0.001176875,0.89375,0.10625,2.3536109375,1.534148277546861,0.6517889655002482,1.1856170245868305,0.7361485950150818,0.11742490241952536,0.001999792900164604,74,25.445945945945947,131.0,17.5,51.400000000000006,108.36999999999988,0.9661121110294465,6.1925714285710685,9.662162162162161,53.0,7.0,18.700000000000003,39.85999999999993,0.9525625553111084,5.694285714284891,-2.1190913622289362,0.9346857193210394,-1.77648933768769,0.7648510852787117,3.0,0.00045447774288657946,1,8.0,8.025e-05,21.4115,21.675,7.5
1.6925,0.00084625,0.81625,0.18375,1.75294375,1.3239878209409632,0.782267545607197,1.0797017428708877,0.6534921494315106,0.09030209212208885,0.0,114,11.87719298245614,43.0,8.0,29.700000000000003,40.870000000000005,0.9229258113773513,5.108749999999362,5.728070175438597,24.0,3.0,12.700000000000003,20.74000000000001,0.8796933032746431,6.913333333331032,-1.2532801507262215,0.8652781262672551,-1.6934894151379731,0.7084042003511719,3.0,0.00018961293447875924,2,8.0,7.8e-05,21.4115,21.675,7.5
3.7675,0.00188375,0.985,0.015,3.57094375,1.8896940889995926,0.501577727670628,1.2923226639230534,0.8278253485245206,0.13148524397453887,0.0,13,231.84615384615384,951.0,179.0,429.0000000000001,892.5599999999995,1.0269189116460844,4.986368715083768,60.61538461538461,253.0,49.0,107.00000000000003,236.43999999999986,1.0393811623010247,4.825306122448878,,,,,3.0,0.0010893245196962969,0,8.0,8.025e-05,21.4115,21.675,7.5
2.29125,0.001145625,0.915,0.085,2.2864234375,1.5120924037571248,0.6599421292990573,1.2281349749193387,0.7287657597876576,0.11051060098009712,0.0,57,32.1578947368421,103.0,27.0,59.39999999999999,91.79999999999995,0.7542268082925692,3.3999999999998725,12.842105263157896,39.0,11.0,25.4,37.879999999999995,0.7630658891575645,3.4436363636360503,-1.7127680680826491,0.3784399904496858,-1.5894339506630877,0.5123201216993822,3.0,0.00045447774288657946,2,8.0,7.8e-05,21.4115,21.675,7.5
3.88625,0.001943125,0.98,0.02,3.9383109374999994,1.9845178098218215,0.5106510929099545,1.297620100205672,0.8175067358874942,0.11984741575135341,0.0011067413106344486,17,182.88235294117646,602.0,147.0,356.40000000000003,565.1999999999999,0.8606593685463404,3.844897959183647,46.11764705882353,147.0,31.0,92.6,138.68,0.855075251638211,4.47354838709663,,,,,3.0,0.0010893245196962969,1,8.0,8.025e-05,21.4115,21.675,7.5
3.695,0.0018475,0.9725,0.0275,3.936975,1.98418119132301,0.5369908501549319,1.2713025641590758,0.8027447912963095,0.12534070684340531,0.0,23,128.52173913043478,400.0,119.0,214.20000000000002,366.7800000000002,0.6849814532520986,3.0821848739495556,33.82608695652174,105.0,27.0,56.800000000000004,96.64000000000004,0.6898877996809979,3.5792592592591284,,,,,3.0,0.0010893245196962969,2,8.0,7.8e-05,21.4115,21.675,7.5
7.145,0.0035725,1.0,0.0,6.576475,2.564463881593968,0.3589172682426325,1.1673272736161344,0.9013780941806544,0.12337420291947357,0.0006527710542424818,1,,,,,,,,,,,,,,,,,,,3.0,0.002610970345158807,0,8.0,8.025e-05,21.4115,21.675,7.5
7.33625,0.003668125,0.99875,0.00125,7.298185937500001,2.701515489035738,0.36824201588486893,1.1686150663591772,0.8983151838915143,0.13678477387281565,0.0008845002771856909,2,,,,,,,,,,,,,,,,,,,3.0,0.002610970345158807,1,8.0,8.025e-05,21.4115,21.675,7.5
15.25375,0.007626875,1.0,0.0,15.4218609375,3.927067727643617,0.2574493306657943,1.0641638409470582,0.9480005452370014,0.15977616605192685,0.0016337734164269069,1,,,,,,,,,,,,,,,,,,,3.0,0.006258159088532518,0,8.0,8.025e-05,21.4115,21.675,7.5
15.4425,0.00772125,1.0,0.0,15.62669375,3.9530613137162445,0.2559858386735301,1.069489211065111,0.9474942928579193,0.11801678826710514,0.0007074571689726699,1,,,,,,,,,,,,,,,,,,,3.0,0.006258159088532518,1,8.0,8.025e-05,21.4115,21.675,7.5
7.24,0.00362,0.99875,0.00125,7.8824000000000005,2.8075612192791097,0.38778469879540356,1.1878221954955288,0.88685237462637,0.13908897896384467,0.0,2,,,,,,,,,,,,,,,,,,,3.0,0.002610970345158807,2,8.0,7.8e-05,21.4115,21.675,7.5
15.23875,0.007619375,1.0,0.0,15.7317484375,3.966326819300195,0.2602790136526903,1.0649743160705967,0.9471252877741427,0.1714061398755591,0.0,1,,,,,,,,,,,,,,,,,,,3.0,0.006258159088532518,2,8.0,7.8e-05,21.4115,21.675,7.5
33.76125,0.016880625,1.0,0.0,34.5767484375,5.880199693675377,0.17417008237773196,1.0307501198074873,0.9725509345689767,0.06920638836307581,0.0003792900982661641,1,,,,,,,,,,,,,,,,,,,3.0,0.014999999999999996,0,8.0,8.025e-05,21.4115,21.675,7.5
33.455,0.0167275,1.0,0.0,33.027975,5.746997041934161,0.17178290365966192,1.0292629088946206,0.9738054682633975,0.06819670712001001,0.0,1,,,,,,,,,,,,,,,,,,,3.0,0.014999999999999996,1,8.0,8.025e-05,21.4115,21.675,7.5
33.73625,0.016868125,1.0,0.0,33.2491859375,5.766210708732382,0.17092032187134643,1.0266045540229802,0.9748031681145701,0.12239658283774181,0.0,1,,,,,,,,,,,,,,,,,,,3.0,0.014999999999999996,2,8.0,7.8e-05,21.4115,21.675,7.5
